system:index,Constant,NDVI,latitude,longitude,sensPredictions,yearOffset,.geo
1_6987_0,1.0,-0.004400978,71.39562841478823,-50.94979288517111,-0.014677322027953235,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6994_0,1.0,0.15468824,64.95659428974793,-50.26177320906397,0.1535688596891704,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7000_0,1.0,-0.0066048596,76.43652463162493,-66.69869712024091,-0.00755843478215473,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7002_0,1.0,-0.0012863115,79.70818889638824,-61.431784777919745,-0.007423929018777812,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7009_0,1.0,0.6055809,69.50260861656317,-53.91665877403265,0.5911212550364672,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7025_0,1.0,-0.027877947,64.13283917421032,-49.377830969490354,-0.01615114220876011,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7029_0,1.0,0.05089192,78.20387012160168,-72.50612576901679,0.05426852608899917,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7036_0,1.0,0.062368605,66.55981757731602,-52.51744288748808,0.07320171361846278,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7045_0,1.0,0.28172386,64.93961613087806,-50.014646674402684,0.2716974936592088,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7060_0,1.0,-0.024326531,61.63192942322157,-46.1733606879792,-0.018697454743566044,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7073_0,1.0,-0.014277248,61.84141654747825,-46.72151267434893,-0.017188622532931283,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7091_0,1.0,0.5636704,64.98102846547597,-50.883227722617846,0.5549413414377838,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7105_0,1.0,0.012240063,69.762940385901,-53.04601160066401,0.0018511793845615325,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7109_0,1.0,0.0,76.74464677407794,-65.23426354406926,0.001900399671340528,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7117_0,1.0,0.33734939,65.35346998227193,-51.701503114922325,0.30977074869160975,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7118_0,1.0,0.2034233,65.48534266598067,-51.026059852792855,0.245887154859357,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7123_0,1.0,0.010309278,73.54646469955561,-53.500559134428485,-0.0037160120396748045,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7124_0,1.0,0.0011877767,76.35998816941795,-60.70064596817486,5.209778335441252E-4,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7127_0,1.0,-0.014837646,66.55712263146367,-49.0895615948164,-0.012927467851269976,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7132_0,1.0,-0.016568981,64.87287130526798,-49.40037868312176,-0.016527347310849663,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7133_0,1.0,0.0029835259,71.94791265146492,-54.03074481511583,0.0022168589518223297,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7201_0,1.0,2.4934547E-4,72.60763539612229,-53.68192899029222,-0.0036433275712639563,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7213_0,1.0,-0.013138686,66.0725713672096,-50.79186905822289,-0.010266335382926841,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7227_0,1.0,0.4859375,65.2240227498303,-52.460579530003315,0.4837836271291742,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7248_0,1.0,0.38251543,63.48156059322367,-50.09702218595645,0.3768036592701807,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7252_0,1.0,-0.0030669621,77.15715315254562,-65.31672888715144,-0.008365256009094121,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7263_0,1.0,0.65507245,64.03375499837193,-50.96389643513178,0.6661011612054568,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7264_0,1.0,0.088767596,61.6914877265587,-48.42462862151113,0.08620725627604794,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7267_0,1.0,-0.0063264444,79.39979725935,-64.31537683994341,0.001990427219479564,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7275_0,1.0,-0.0012293756,80.49870634641341,-63.976622146301935,-0.010714070196586207,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7282_0,1.0,-0.029247312,79.9996023745566,-60.620426413302994,-0.009642574534809512,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7283_0,1.0,0.018510157,60.20989632846037,-45.00510166098176,0.025208948640520056,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7291_0,1.0,0.038842496,72.09775164085606,-52.8595213476808,0.036948482292985634,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7309_0,1.0,0.033983007,61.85480144521163,-48.315213819905374,0.03313373713774084,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7328_0,1.0,0.010959989,69.68460729312578,-53.179680914940995,-6.70723638807613E-5,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7337_0,1.0,0.028827848,73.60440603538132,-54.78056858277039,0.01600716056750187,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7346_0,1.0,0.24171454,78.94489039947187,-68.10932161089379,0.23275502151062236,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7359_0,1.0,-0.016297821,65.74019471208538,-50.0410571437558,-0.006210053192836345,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7368_0,1.0,-0.02,76.08779863832973,-67.66187076787386,-0.017024474805989388,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7375_0,1.0,0.16289783,66.8707244971498,-50.631699443064385,0.16474501191175608,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7376_0,1.0,0.061288632,63.18628435933358,-49.908106481706106,0.06163437395228776,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7379_0,1.0,0.47907275,67.587759756934,-51.51851629154717,0.44419923984480564,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7383_0,1.0,-0.010366793,65.90296944156783,-51.19341599022432,-0.001183460951779383,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7402_0,1.0,0.45537758,69.90226908646795,-52.67150395871458,0.462483742131275,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7406_0,1.0,-0.00938397,63.740365226578504,-49.57465184824094,-0.007211289163923629,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7428_0,1.0,0.48001757,66.84305638639891,-52.18937814572763,0.4689762589326869,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7440_0,1.0,0.060629025,70.03153665585275,-53.90381286546974,0.03599194942618576,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7448_0,1.0,0.039872408,63.77935210990929,-51.07510786730578,0.03755609057672675,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7451_0,1.0,0.0055971127,76.63720826609723,-62.31994909932871,0.007452455443099508,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7456_0,1.0,0.15203808,63.32731985894034,-49.574292522127294,0.1951206947149392,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7474_0,1.0,-0.003550296,77.39601518659299,-64.93961613087806,-0.0071502455110600055,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7481_0,1.0,0.34295714,64.34951282073995,-50.63277742140533,0.34082715551101855,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7484_0,1.0,-0.005279706,76.14421283817244,-60.546495065419954,-0.00453025585811762,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7493_0,1.0,-0.009404388,68.83668749644536,-49.93945768512188,-0.020916679139721443,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7499_0,1.0,0.393962,71.32582931721215,-51.51474336735387,0.39320855665372095,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7506_0,1.0,-0.015240661,79.68743781332508,-61.61926317771549,-0.010187713962329838,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7507_0,1.0,0.4055681,67.25466444958248,-53.8359002299903,0.3857096423335981,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7520_0,1.0,0.12864658,63.888677079986635,-49.919065928172365,0.128042703931513,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7521_0,1.0,0.1889263,67.2878122835665,-52.52238362155074,0.1985233458669977,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7532_0,1.0,0.03165299,60.95019795410327,-44.84376423595389,0.03290843031793868,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7535_0,1.0,-0.015001996,61.02421913351471,-44.27809510154383,-0.014654896960678813,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7539_0,1.0,0.23223083,62.54524657258589,-49.28683163120905,0.23193848087229385,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7545_0,1.0,0.0075779827,73.08643744255801,-53.52813741365096,0.0014229618839279024,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7559_0,1.0,0.024387728,76.73135170787296,-65.74396763627868,0.02261600178459557,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7567_0,1.0,-0.0062160674,73.90462300333407,-54.7159797138422,-0.002511439508565882,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7576_0,1.0,-0.005955966,66.15054513387118,-51.14625443780805,-0.004505763473235585,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7579_0,1.0,-0.006663549,79.6847428674727,-62.689605838743894,-0.0017424820360904935,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7586_0,1.0,0.051291652,71.05462793293647,-53.778318220278244,0.047509794263843705,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7592_0,1.0,-0.011412575,62.83495325171444,-49.030272786064515,-0.007468110404931206,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7594_0,1.0,-0.007054041,62.74727767998437,-49.042669536985365,-0.005706093185617584,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7596_0,1.0,-0.032201916,61.21259584859458,-44.64748234637378,-0.025094758827915675,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7598_0,1.0,0.13535808,78.94183612750587,-68.36677877132244,0.13527598634390894,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7601_0,1.0,-0.045779254,65.42389790054689,-50.22386430407412,-0.03524272497949919,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7603_0,1.0,-0.020539714,73.90803660141371,-55.15777117057218,-0.01984238560697453,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7626_0,1.0,0.009543569,76.36349159902602,-61.76928183016344,-0.0018249582338238446,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7631_0,1.0,-0.005703856,78.17000363539037,-72.64796975237927,-0.005514782052496973,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7635_0,1.0,0.4638422,68.04814634004525,-52.26286033596861,0.4449143269146299,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7638_0,1.0,0.04152726,70.60978220424047,-52.59613530637695,0.04062377459229158,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7644_0,1.0,-0.010594623,75.10602986431552,-56.75443675656622,-0.023995598358470045,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7653_0,1.0,0.078164995,80.697054361147,-61.70622009721826,0.07493829735960912,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7661_0,1.0,-0.024636915,61.57452707656633,-45.701655332288034,-0.013701978351728516,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7665_0,1.0,0.24042146,72.38458371107542,-54.026792227865705,0.21978629942727188,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7666_0,1.0,0.010996334,64.76004290558257,-50.65927772228685,-0.010739778394764844,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7672_0,1.0,-0.013691932,62.66014109742478,-48.770390174368735,-0.009655940321564098,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7675_0,1.0,-0.007966663,66.68854615753035,-49.05371881498003,-0.007550786727148254,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7697_0,1.0,-0.04715647,76.55330561856047,-63.43772280735863,-0.03632965505924066,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7700_0,1.0,-0.035278156,60.98083050529174,-44.719437400631755,-0.007088537514717546,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7705_0,1.0,0.3806266,68.64552600398474,-50.511055700407134,0.35445935543874263,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7717_0,1.0,0.021461345,80.52332018519829,-64.79337040262341,0.029505770443636746,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7719_0,1.0,-0.012279765,67.05766390777507,-49.17274559012587,-0.008901690565764581,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7722_0,1.0,0.039515518,73.56101740715835,-55.515210822123336,0.023837707536191473,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7727_0,1.0,0.42007974,60.959450601529696,-47.62872127978123,0.43102324073247555,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7749_0,1.0,-0.004361816,76.45071801311403,-67.46945163401546,-0.008415460640830475,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7752_0,1.0,0.082479954,80.31868396347586,-67.28152407657765,0.08733167490715937,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7754_0,1.0,0.167713,72.41854002881514,-55.13405564707143,0.15370840997016064,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7762_0,1.0,-0.010411502,68.86740987916225,-49.524525855387076,-0.016643254328723062,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7766_0,1.0,0.041922797,77.70755092712564,-70.54887642797718,0.09021733770223037,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7775_0,1.0,0.19323309,69.6538849104089,-54.79772640469707,0.1849012784752562,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7789_0,1.0,-0.0010695187,80.87393264059014,-59.78939494396402,-8.693862881835137E-4,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7798_0,1.0,-0.008229915,68.6459751616268,-49.52506484455755,-0.01924438026014885,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7815_0,1.0,0.16443746,78.52322120510617,-70.91772468363665,0.14460397829934987,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7821_0,1.0,0.11213627,69.63726607765268,-52.608621888826214,0.05832301168124784,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7828_0,1.0,-0.005950435,76.29584845813181,-67.37970993713192,-0.006597572386196737,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7829_0,1.0,0.3900325,70.47808918358857,-52.79924439211638,0.3928362728899233,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7831_0,1.0,-0.07813872,61.604890133169576,-48.32868854916717,-0.07679426287086738,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7848_0,1.0,-0.004592558,80.66938625039612,-63.85804452879816,0.010049186155034268,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7849_0,1.0,0.008884961,76.58043474014089,-61.77143778684533,0.018203172233373314,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7869_0,1.0,0.28049105,63.903948439816666,-51.27031177854495,0.2964575447449147,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7882_0,1.0,0.6137266,61.002839229752674,-45.410152022591255,0.6293304658331526,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7892_0,1.0,0.4713685,67.86309339151663,-52.52651587185769,0.41867844881510174,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7896_0,1.0,-0.01950843,61.749518893912814,-46.46755894352834,-0.01473887566621409,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7901_0,1.0,-0.010957693,60.840064500270216,-44.101935474327995,-0.008202279300483105,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7911_0,1.0,-0.022092897,63.34762178436144,-50.13034968299728,-0.030123083925861775,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7912_0,1.0,0.013574661,80.9826287899686,-59.732351923422435,0.010994700584399136,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7931_0,1.0,0.49705768,66.94753045394202,-51.39068602661697,0.4395588439459997,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7935_0,1.0,0.09886548,63.450658547449954,-49.75117080157043,0.10589283827087909,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7962_0,1.0,0.085531004,71.9507872603741,-54.15282586222767,0.0847244839969394,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7971_0,1.0,0.020116227,73.9116298625502,-54.24912526068528,0.014399501453444674,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7984_0,1.0,-0.04528454,61.15645114333711,-47.54104570805117,-0.033921492603556494,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7996_0,1.0,0.20923623,63.64217936602424,-51.16179529222331,0.20258430302568975,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7998_0,1.0,0.20857143,80.69858149713001,-65.43279122185967,0.1909904604155368,0.5229402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_0,1.0,0.49055877,67.60671420942892,-51.20015335485522,0.4736518943567053,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_0,1.0,0.085365854,78.79963281802975,-69.81243755805599,0.08368797303036245,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_18_0,1.0,0.0055270963,79.51037987082512,-61.52826383943418,-0.0018067219468102173,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_19_0,1.0,-0.0028929606,59.84733627978973,-44.05728920470725,-0.029605535955835968,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_27_0,1.0,0.24334458,78.85901145831005,-68.5415010940837,0.24221950845555976,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_0,1.0,0.35727373,71.99983527488703,-55.560755407028196,0.33228469085652207,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_36_0,1.0,-0.020211602,60.639021539684265,-43.32246730229748,-0.023280515408640484,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_37_0,1.0,-0.007574785,76.4092158469877,-62.328393262999434,-0.008273283109429715,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_42_0,1.0,0.053049717,63.528632314111526,-50.08678139171748,0.022218948939384305,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_43_0,1.0,-0.19713262,61.85794554870604,-49.442240175361725,-0.17710234157112198,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_50_0,1.0,0.07663935,80.38785424035306,-60.36907779680635,0.0755236726695597,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_51_0,1.0,0.04648526,60.39584759227311,-44.46745996343623,0.04378471722599747,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_53_0,1.0,-0.009182175,68.31108322370704,-49.375225855166406,-0.010233607068017053,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_60_0,1.0,0.19217221,65.57095211255726,-51.590381514276736,0.17509806094036104,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_63_0,1.0,0.0075416546,71.9184479101458,-51.463808890744296,-7.214185075839624E-4,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_74_0,1.0,-0.01401638,73.23645609500596,-54.81919613998753,-0.011280464861837505,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_78_0,1.0,0.42706963,60.016039890147376,-44.74099696745062,0.4277215390082552,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_80_0,1.0,-0.018762425,60.878871720544176,-44.51192657000014,-0.018520151749114665,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_88_0,1.0,-0.056194745,65.22950247306343,-50.60636695205221,-0.017195474890172514,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_92_0,1.0,-0.0070516234,71.9244666225494,-51.99462339213052,-3.078842660361573E-4,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_94_0,1.0,0.085898355,61.924780205844534,-48.379353531191505,0.09232874852721533,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_97_0,1.0,-0.008298209,61.78643965209013,-47.69268132801054,-0.011419135303413814,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_100_0,1.0,-0.017604193,69.68209201033025,-53.40246310540264,-0.007936035013181195,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_102_0,1.0,0.47932518,66.29400608474506,-53.26870395959724,0.48352758047014316,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_112_0,1.0,0.31578946,72.26034670728168,-53.66953223937137,0.30912006425975297,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_140_0,1.0,-0.011177087,60.811408242706804,-44.23677259847433,-0.010876809888000794,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_142_0,1.0,-0.016069788,63.40376648961892,-50.15325672274233,-0.01714351174984154,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_146_0,1.0,-0.0072254334,73.64599803303605,-53.51924409233818,-2.813978936956128E-4,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_150_0,1.0,0.021298382,76.78066921697112,-67.16132949156247,0.0232677181888492,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_156_0,1.0,-0.007928216,72.45824556437321,-52.30912357310076,-0.0056228738532627925,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_164_0,1.0,0.41943902,67.79607907132132,-50.3312129805264,0.4257545911024764,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_168_0,1.0,0.0070660887,60.51155060086771,-44.03024991465526,-0.0049311060289897925,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_187_0,1.0,0.3986663,66.8963264827472,-49.97251568757748,0.4344063583952202,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_188_0,1.0,-0.0770312,73.08652727408641,-55.51844475714617,-0.05091536483546191,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_190_0,1.0,-0.005884255,63.45056871592154,-50.135739574701994,-0.005893508648333497,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_197_0,1.0,0.40712556,68.27191667731942,-51.72045756741724,0.41259260189512853,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_203_0,1.0,0.065072104,65.67928893582207,-51.84846749540427,0.06609714847073768,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_208_0,1.0,0.01062604,79.50301368549533,-64.21620283257661,-0.0052453797253800664,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_211_0,1.0,9.420631E-4,76.5219544151447,-65.93441047651201,0.002655927927197252,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_215_0,1.0,0.24250475,66.47321998392691,-51.296632416369654,0.23644758549013462,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_219_0,1.0,-0.022632567,60.177916304345715,-43.51605424602524,-0.01973099121884553,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_230_0,1.0,0.01617224,75.80123606269561,-58.8828151592306,-0.006867055203400528,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_237_0,1.0,0.13296281,64.61397684038474,-49.70930930933046,0.13499025878751747,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_240_0,1.0,-0.010353563,70.98276271020691,-50.617595893103704,-0.01481346528449129,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_241_0,1.0,0.0087388465,75.70655363174941,-57.80968772082142,0.00496711824645954,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_246_0,1.0,0.10092272,80.1273428079584,-62.875107944914575,0.10414321231755685,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_254_0,1.0,-0.021996215,61.51451961558715,-46.284392457096374,-0.019107829934490454,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_257_0,1.0,0.07343789,80.36207259169883,-61.69993189022942,0.07305828357018498,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_261_0,1.0,-0.025710087,66.04292696283366,-53.198725198964326,-0.02318431891333824,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_263_0,1.0,-0.010923086,75.50182757849858,-57.55357803331894,-0.016040327210632078,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_272_0,1.0,-0.013761468,76.84112583559236,-68.70436565509456,-0.01276481561796609,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_284_0,1.0,-0.0025796387,69.80632901412397,-52.88467417563614,-0.001651727745784175,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_285_0,1.0,-0.029667148,70.66386078434448,-51.09334366757341,-0.04660826976094026,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_297_0,1.0,-0.009938838,73.24867318287,-54.480980435516535,-0.004051409412743522,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_303_0,1.0,1.4723204E-4,79.1923762602468,-64.92551258091738,-0.011388610132909427,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_315_0,1.0,-0.017393785,64.7159356251323,-49.09593963333365,-0.015891855375366595,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_326_0,1.0,-0.0053958944,62.4408623365712,-48.02290202645288,-0.008063766506656744,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_327_0,1.0,-0.013615366,67.78314333123,-49.360403652978434,-0.011060728863617364,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_337_0,1.0,0.08366248,78.56517252887456,-67.69151517224981,0.10522003439961736,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_348_0,1.0,0.019053709,79.06014425042441,-63.93628779004497,0.01094948307374495,1.5250142,"{""type"":""MultiPoint"",""coordinates"":[]}"
